doc.id,text,date,section.name,news.desk,material
699,NA,7/2/2020,Universal,Universal,News
700,The Outpost,7/2/2020,Movies,Weekend,Review
701,NA,7/2/2020,Briefing,NYTNow,briefing
702,Steve Inskeep,7/2/2020,Books,BookReview,News
703,NA,7/2/2020,Briefing,NYTNow,briefing
704,Family Secrets,7/2/2020,Magazine,Magazine,News
705,NA,7/2/2020,World,World,Interactive Feature
706,"Russia Denies Paying U.S. Troop Bounties, but Offers No Condolences",7/3/2020,World,Foreign,News
707,"Administration Memo Focuses on Gaps, Not Core, of Bounty Intelligence",7/3/2020,U.S.,Washington,News
708,NA,7/3/2020,Magazine,Magazine,News
709,NA,7/3/2020,Briefing,NewsDesk,News
710,German Force  Fears Inroads  By Neo-Nazis,7/3/2020,World,Foreign,News
711,NA,7/4/2020,World,Foreign,News
712,"How Biden, by Turns Genial and Blunt, Built Diplomatic Bridges",7/5/2020,U.S.,Politics,News
713,NA,7/6/2020,World,Foreign,News
714,Don’t Let Russia Set U.S. Afghan Policy,7/7/2020,Opinion,Editorial,Editorial
715,"Immigrant Stories, by Way of a Celebrity",7/7/2020,Arts,Culture,News
716,The Master of Distraction,7/7/2020,Opinion,Letters,Letter
717,NA,7/8/2020,Crosswords & Games,Games,News
718,Biden Should Not Debate Trump Unless …,7/8/2020,Opinion,OpEd,Op-Ed
719,NA,7/9/2020,Magazine,Magazine,News
720,Top General Says He’ll Be ‘Outraged’ if Bounties Are True,7/9/2020,U.S.,Washington,News
721,NA,7/9/2020,World,Foreign,News
722,What’s On Thursday,7/9/2020,Arts,Culture,News
723,Barrier Falls As a Woman Becomes A Green Beret,7/9/2020,U.S.,Washington,News
724,Tales From the Covid Front Lines,7/9/2020,Theater,Culture,Review
725,Chechen Man Who Shed Light on Russian Contract Killings Is Murdered,7/9/2020,World,Foreign,News
726,America’s Imposter Patriots,7/9/2020,Opinion,OpEd,Op-Ed
727,America’s Imposter Patriots,7/9/2020,Opinion,OpEd,Op-Ed
728,NA,7/11/2020,U.S.,Washington,News
729,"Trump Knew, and Did Nothing",7/12/2020,Opinion,OpEd,Op-Ed
730,Taliban Stage Major Attack; Violence Intensifies in North,7/13/2020,World,Foreign,News
731,Suspicions About Russia’s Outreach to the Taliban Go Back Years,7/13/2020,World,Foreign,News
732,NA,7/13/2020,Briefing,NYTNow,briefing
733,White House Lawyer Delivers For Ex-Patrons in Gun Industry,7/13/2020,U.S.,Investigative,News
734,U.S. Says Most of Beijing’s Claims in South China Sea Are Illegal,7/13/2020,World,Washington,News
735,A Blast. A Bounty Claim. A Battle With No End.,7/14/2020,U.S.,Washington,News
736,NA,7/14/2020,Magazine,Magazine,News
737,Fill Out the Census,7/14/2020,Opinion,Letters,Letter
738,NA,7/14/2020,Briefing,NYTNow,briefing
739,NA,7/15/2020,Briefing,NYTNow,briefing
740,"New Season, New Horizons",7/15/2020,Theater,Culture,News
741,NA,7/16/2020,Opinion,OpEd,Op-Ed
742,"Wounds of War, and the Wounds of Home",7/16/2020,Movies,Weekend,Review
743,"Re-Fund The Police, Smarter",7/16/2020,Opinion,OpEd,Op-Ed
744,The Spies and The Speech,7/16/2020,Magazine,Magazine,News
745,"$174 Million Drone Program for Afghans Is Riddled With Problems, Pentagon Says",7/17/2020,World,Washington,News
746,"A Soldier, a Family, a Film ",7/17/2020,Times Insider,Summary,News
747,"Father, Soldier, Son",7/17/2020,U.S.,Photo,Interactive Feature
748,NA,7/17/2020,Briefing,Briefing,Interactive Feature
749,NA,7/17/2020,Briefing,NYTNow,briefing
750,Culture,7/18/2020, in making us what we are,"Stream a documentary about a family shaped by war, and catch a festival that celebrates all the ways dance can be represented onscreen.",What’s on TV Saturday: ‘Father Soldier Son’ and the Dance on Camera Festival
751,India Grants Afghan Hindus and Sikhs  Priority Visas to Escape Barrage of War,7/19/2020,World,Foreign,News
752,NA,7/19/2020,Briefing,NYTNow,briefing
753,NA,7/19/2020,World,Foreign,News
754,"For Afghan Women, Fears That Hard-Won Progress Will Vanish",7/20/2020,World,Foreign,News
755,Boat Sinks In Turkey; At Least 60 Are Dead,7/20/2020,World,Foreign,News
756,NA,7/21/2020,Briefing,NYTNow,briefing
757,"Dick Buerkle, 72, Runner Who Mastered Indoor Mile",7/21/2020,Sports,Obits,Obituary (Obit)
758,NA,7/21/2020,U.S.,NYTNow,briefing
759,"At Local Bases and Overseas, the Military Is Struggling to Stem Infections",7/21/2020,U.S.,Washington,News
760,G.O.P. Lawmakers Question Cheney on Her Leadership and Loyalty to Trump,7/21/2020,U.S.,Washington,News
761,Senate Rejects Ban on Transfer of Military-Grade Weaponry to Police,7/21/2020,U.S.,Washington,News
762,"Two Neighborhoods: One Rich, One Poor. One Spared.",7/21/2020,U.S.,National,News
763,NA,7/21/2020,U.S.,Gender,News
764,NA,7/21/2020,World,Foreign,News
765,Behind a Girl’s Gunfight With the Taliban: A Family Feud,7/22/2020,World,Foreign,News
766,NA,7/22/2020,Briefing,NYTNow,briefing
767,The Right to a Baby?,7/22/2020,Style,Styles,News
768,NA,7/22/2020,U.S.,Politics,News
769,"Facts in Afghan Attacks Are Hazy, but It’s Clear Deaths Are Piling Up ",7/23/2020,World,Foreign,News
770,NA,7/23/2020,U.S.,Politics,News
771,NA,7/24/2020,Briefing,NewsDesk,News
772,Hawks Set China And U.S. on Path To Lasting Divide,7/25/2020,World,Foreign,News
773,NA,7/25/2020,World,National,News
774,Female Guard Is Latest Target of Taliban Violence,7/27/2020,World,Foreign,News
775,"For U.S. Olympians of 1980, Near Apologies Come Up Short",7/27/2020,Sports,Sports,News
776,Taliban-Afghan Peace Talks May Start After a Cease-Fire for a Muslim Festival,7/28/2020,World,Foreign,News
777,Quote of the Day,7/28/2020,Today’s Paper,Summary,Quote
778,Democrats Are Investigating End of Ban on Silencer Sales,7/28/2020,U.S.,Washington,News
779,Rise in American Casualties May Have a Direct Impact on the Sentiment of Voters,7/28/2020,The Upshot,Upshot,News
780,NA,7/28/2020,Briefing,NYTNow,briefing
781,Trump Says He and Putin Didn’t Talk About Bounties,7/29/2020,U.S.,Washington,News
782,"U.S. Will Pull 12,000 Troops From Germany, Defense Chief Says",7/29/2020,World,Washington,News
783,NA,7/29/2020,Briefing,NYTNow,briefing
784,Wages of Corruption,7/29/2020,Magazine,Magazine,News
785,NA,7/29/2020,U.S.,Politics,News
786,An Anti-Tank Guided Missile  Strikes an Afghan Helicopter For the 2nd Time This Year,7/30/2020,World,Washington,News
787,NA,7/30/2020,Arts,Culture,News
788,NA,7/30/2020,World,Foreign,News
789,Afghans’ Clash  With Pakistan Over Border  Kills 15 People,7/31/2020,World,Foreign,News
790,Trump Still Defers to Putin As He Dismisses Intelligence,7/31/2020,U.S.,Washington,News
791,The News Quiz,7/31/2020,Briefing,Briefing,Interactive Feature
792,"Trump, Please Quit Before You’re Fired",7/31/2020,Opinion,OpEd,Op-Ed
793,Austin Driver Is Claiming Self-Defense In Shooting,7/31/2020,U.S.,National,News
794,NA,7/31/2020,U.S.,Politics,News
795,Plans for German ‘Day X’  Show Revival of Far Right  ,8/1/2020,World,Foreign,News
796,"At Least 2 Die as ISIS Fighters Wage Gun Battle at Afghan Prison, Freeing Dozens",8/2/2020,World,Foreign,News
797,NA,8/2/2020,Briefing,NYTNow,briefing
798,Audio Drama Tells Story Of a Family,8/2/2020,Books,Culture,News
799,29 Are Dead in 2-Day Islamic State Raid on Afghan Prison,8/3/2020,World,Foreign,News
800,NA,8/3/2020,Briefing,NYTNow,briefing
801,U.S. Withdrawal From Afghanistan Remains on Track,8/4/2020,World,Washington,News
802,Solitary Soul,8/4/2020,Magazine,Magazine,News
803,NA,8/5/2020,U.S.,NewsDesk,briefing
804,NA,8/5/2020,World,Foreign,News
805,NA,8/6/2020,Magazine,Magazine,News
806,NA,8/6/2020,Climate,Climate,Interactive Feature
807,NA,8/6/2020,Briefing,NYTNow,briefing
808,Israeli-Palestinian Obstacle,8/6/2020,Opinion,Letters,Letter
809,A Public Warning Aimed at Russia Over U.S. Bounties,8/7/2020,World,Washington,News
810,NA,8/7/2020,Opinion,Letters,Letter
811,A Detention Center’s Lasting Effects,8/7/2020,Magazine,Magazine,News
812,NA,8/8/2020,Opinion,OpEd,Op-Ed
813,Unwanted Truths,8/8/2020,Magazine,Magazine,News
814,Afghan Council Agrees to Release Taliban Prisoners,8/9/2020,World,Foreign,News
815,NA,8/10/2020,Briefing,NYTNow,briefing
816,New &amp; Noteworthy,8/11/2020,Books,BookReview,News
817,NA,8/11/2020,Opinion,OpEd,Op-Ed
818,"As Putin Rushes Vaccine, U.S. Experts Fear Pharmaceutical Manhood Contest",8/11/2020,U.S.,Washington,News
819, U.S. Contractor Warned of Explosive Material in Beirut Years Ago,8/11/2020,World,Foreign,News
820,NA,8/12/2020,World,Washington,News
821,Afghanistan to Investigate Film Of Mutilation of Taliban Bodies,8/13/2020,World,Foreign,News
822,Afghan Poet Died With Epic and Nation at Loose Ends,8/13/2020,World,Foreign,News
823,NA,8/13/2020,U.S.,,Video
824,Pompeo Says He Warned Russia About Bounties for Killing Western Troops,8/13/2020,U.S.,Washington,News
825,"Desperate to Get the Gym Back Open, No Matter What the Law Says",8/13/2020,New York,Metro,News
826,NA,8/18/2020,Opinion,OpEd,Op-Ed
827,Biden Nominated by Democrats Far and Wide,8/19/2020,U.S.,Politics,News
828,The Chaos Agents,8/19/2020,Magazine,Magazine,Interactive Feature
829,"Top G.O.P. Security Officials Back Biden, Calling Trump ‘Unfit to Lead’",8/20/2020,U.S.,Politics,News
830,NA,8/20/2020,Briefing,NYTNow,briefing
831,NA,8/21/2020,Magazine,Magazine,News
832,NA,8/21/2020,Briefing,Briefing,Interactive Feature
833,The Restaurant Wasn’t Too Romantic After All,8/21/2020,Fashion & Style,Society,News
834,NA,8/21/2020,The Learning Network,The Learning Network,Interactive Feature
835,Fate Brought Them Together. Tinder Also Helped.,8/21/2020,Fashion & Style,Styles,News
836,"Win or Lose, Trump’s Power Over the G.O.P. Will Not End",8/22/2020,Opinion,OpEd,Op-Ed
837,Taliban Tighten ‘Ring of Siege’ Around Afghan Capital,8/23/2020,World,Foreign,News
838,Soccer Official Evades Arrest By Afghan Forces for Assault,8/24/2020,World,Foreign,News
839,Quote of the Day,8/24/2020,Today’s Paper,Summary,Quote
840,Africa Cheers As Wild Polio Is Eradicated,8/24/2020,World,Foreign,News
841,The Next Trump,8/24/2020,Magazine,Magazine,News
842,We Need Better Than a ‘Normal’ Foreign Policy,8/25/2020,Opinion,OpEd,Op-Ed
843,The Wanderer,8/25/2020,Books,BookReview,Review
844,NA,8/26/2020,U.S.,,Video
845,Nearly 80 Are Killed as Flash Floods Ravage a City in Afghanistan,8/26/2020,World,Foreign,News
846,NA,8/26/2020,Briefing,NYTNow,briefing
847,NA,8/26/2020,Briefing,NYTNow,briefing
848,Floods Compound Afghanistan’s Misery of Pandemic and Unrelenting War,8/27/2020,World,Foreign,News
849,‘Unfinished Business’ In Trump Foreign Policy Gets Skimmed Over,8/27/2020,U.S.,Politics,News
850,NA,8/27/2020,U.S.,,Video
851,‘Your Actions Were Inhuman’: Christchurch Killer Gets Record Sentence,8/27/2020,World,Foreign,News
852,NA,8/27/2020,Briefing,NYTNow,briefing
853,With Friends Like These,8/28/2020,Books,BookReview,Review
854,"After a Long Lull, Protesting Becomes Popular Again in Baseball",8/28/2020,Sports,Sports,News
855,NA,8/28/2020,U.S.,Politics,News
856,"9 Years Later, F.B.I. Agent Who Protested  Torture Gets to Tell Entire Story in Memoir",8/29/2020,U.S.,Washington,News
857,"Biden, Addressing National Guard, Counters G.O.P. Convention Claims",8/29/2020,U.S.,Politics,News
858,"Taliban Violated Peace Deal With Shelling of Bases, U.S. Officials Say",8/30/2020,World,Foreign,News
859,"President Trump, Don’t Leave My Brother Behind",8/30/2020,Opinion,OpEd,Op-Ed
860,Psychedelic Therapy In the Jungle Soothes The Pain for Veterans,8/30/2020,World,Foreign,News
861,"In Command: The Few, the Proud, the White",8/31/2020,U.S.,Washington,News
862,NA,8/31/2020,Briefing,NYTNow,briefing
863,U.S. Says Little as Military Tensions Flare Globally With Russia,9/1/2020,U.S.,Washington,News
864,U.S. Says Little as Military Tensions Flare Globally With Russia,9/1/2020,U.S.,Washington,News
865,Afghan Women Celebrate a Small Victory,9/2/2020,World,Foreign,News
866,U.S. Intends  To Redirect  Dues Owed  To W.H.O.,9/2/2020,Health,Science,News
867,NA,9/2/2020,U.S.,Washington,News
868,NA,9/2/2020,U.S.,Washington,News
869,NA,9/2/2020,World,Foreign,News
870,NA,9/3/2020,Magazine,Magazine,News
871,Afghan Talks Set to Begin  As Prisoner Swap Finishes,9/3/2020,World,Foreign,News
872,NA,9/3/2020,Briefing,NYTNow,briefing
873,Measure for Measure,9/3/2020,Movies,Weekend,Review
874,NA,9/3/2020,Briefing,NYTNow,briefing
875,NA,9/3/2020,Briefing,NYTNow,briefing
876,A Furor Erupts Over President And War Dead,9/4/2020,U.S.,Washington,News
877,Preaching Caution to the Choirs,9/4/2020,Arts,Culture,News
878,"As Others Condemn Dissident’s Poisoning, Trump Just Wants to ‘Get Along’",9/4/2020,U.S.,Washington,News
879,Trump Says Troops’ Paper Won’t Shutter After All,9/4/2020,U.S.,Washington,News
880,Democrats See a Chance To Earn Military Votes,9/4/2020,U.S.,Politics,News
881,Democrats See a Chance To Earn Military Votes,9/4/2020,U.S.,Politics,News
882,"Trump’s Ex-Chief of Staff, at Center of Report on President’s Remarks, Keeps Silent",9/5/2020,U.S.,Washington,News
883,The Best of the Best of Your Wedding Photos,9/5/2020,Fashion & Style,Styles,News
884,"‘I Keep My Promises,’ Trump Said. Let’s Check.",9/5/2020,Opinion,OpEd,Op-Ed
885,"Far Beyond 2001, but Fearing Its Return",9/6/2020,World,Foreign,News
886,Biden Journey On China Has A Hard Turn,9/6/2020,U.S.,Washington,News
887,NA,9/8/2020,Magazine,Magazine,News
888,NA,9/8/2020,U.S.,Politics,News
889,Lawyer and Partner: A Look at Legal Work by Harris’s Husband,9/8/2020,U.S.,Politics,News
890,Outcry Over Trump’s Reported Remarks,9/8/2020,Opinion,Letters,Letter
891,"Afghan Vice President, Staunch Taliban Foe, Survives Blast That Kills 10",9/9/2020,World,Foreign,News
892,"U.S. to Reduce Troops in Iraq to 3,000, Helping to Fulfill a Goal on Overseas Cuts",9/9/2020,U.S.,Washington,News
893,NA,9/9/2020,Briefing,NYTNow,briefing
894,Arson Fire Destroys Most of Europe’s Largest Refugee Camp,9/9/2020,World,Foreign,News
895,President Says Military Fuels War Industry. Pentagon Erupts.,9/9/2020,U.S.,Washington,News Analysis
896,Will You Know Me if I’m Wearing a Mask?,9/9/2020,Opinion,Letters,Letter
897,Afghanistan And Taliban Set to Begin Peace Talks,9/10/2020,World,Foreign,News
898,NA,9/10/2020,World,Foreign,News
899,NA,9/10/2020,Briefing,NYTNow,briefing
900,A Squalid Refugee Camp. A Pandemic. Then Fires Compound the Misery.,9/10/2020,World,Foreign,News
901,The Other Way That Covid Kills: Hunger,9/11/2020,Business Day,SundayBusiness,News
902,Remembering The Trump Presidency,9/11/2020,Opinion,OpEd,Op-Ed
903,NA,9/11/2020,Briefing,NYTNow,briefing
904,Veterans Fortify the Ranks of Militias That Align With Trump’s Views,9/11/2020,U.S.,Washington,News
905,NA,9/11/2020,World,Foreign,News
906,"Afghanistan Peace Talks Open, Seeking to End 40 Years of Bloodshed",9/12/2020,World,Foreign,News
907,Mandela. Dalai Lama. Gorbachev. Now Trump?,9/12/2020,U.S.,Washington,News
908,NA,9/13/2020,Briefing,NYTNow,briefing
909,"Their Camp in Ashes, Refugees Fear It Will Be Rebuilt",9/13/2020,World,Foreign,News
910,"To Find Yourself, Just Look Around",9/13/2020,Arts,Culture,Review
911,NA,9/13/2020,Briefing,NYTNow,briefing
912,NA,9/13/2020,World,Foreign,News
913,"Facebook Is Failing in Disinformation Fight, Ex-Employee Says",9/14/2020,Technology,Business,News
914,Don’t End a Soccer Legacy,9/14/2020,Opinion,OpEd,Op-Ed
915,Saudi Strikes in Yemen Put U.S.  In Danger of War Crime Charges,9/14/2020,U.S.,Washington,News
916,Last-Second Deals Underscore Frailty of Afghan-Taliban Peace Talks,9/15/2020,World,Foreign,News
917,Germany Takes Refugees From Greece After Fire,9/15/2020,World,Foreign,News
918,Less Than Omnipotent,9/15/2020,Books,BookReview,Review
919,The United Nations Turns 75 Amid Calamity and Conflict,9/15/2020,World,Foreign,News
920,NA,9/15/2020,World,Foreign,News
921,NA,9/16/2020,World,Foreign,News
922,NA,9/16/2020,U.S.,Washington,News
923,NA,9/16/2020,World,Foreign,News
924,Migrants Are Moved From Burned Camp to Temporary Site,9/17/2020,World,Foreign,News
925,NA,9/17/2020,U.S.,Washington,News
926,NA,9/17/2020,Briefing,National,briefing
927,Yoga Studios Are Thrown Off Balance,9/17/2020,New York,Metropolitan,News
928,"In Germany, a Stained-Glass Gift",9/18/2020,Arts,Culture,News
929,Migrant Fatigue Grips an Apathetic Europe,9/18/2020,World,Foreign,News
930,Military Reinforcements To Be Deployed to Syria,9/18/2020,U.S.,Washington,News
931,Can We Foil the Political-Industrial Complex?,9/18/2020,Opinion,OpEd,Op-Ed
932,NA,9/19/2020,World,Foreign,News
933,NA,9/19/2020,Fashion & Style,Styles,News
934,U.S. to Reimpose U.N. Sanctions on Iran Over Western Allies’ Objections,9/19/2020,U.S.,Washington,News
935,Out of the Cocoon and Into the Town Hall,9/19/2020,U.S.,Politics,News
936,"Photoville, With a Wider Lens",9/21/2020,Arts,Culture,News
937,NA,9/21/2020,World,Foreign,News
938,Hard Choices Over Afghan Killer Cleared the Way for Peace Talks,9/22/2020,World,Foreign,News
939,NA,9/22/2020,Briefing,NYTNow,briefing
940,"Before Virtual U.N. Assembly, Trump Casts China as Villain in Pandemic",9/22/2020,World,Foreign,News
941,NA,9/23/2020,Briefing,NYTNow,briefing
942,E.U. Offers Members Cash in Plan for Migrants,9/23/2020,World,Foreign,News
943,U.S. Kills Qaeda Leader With Secretive Missile,9/24/2020,U.S.,Washington,News
944,"Bombing Survivor, Afghan Teen Persists in Dream of Education",9/25/2020,World,Foreign,News
945,NA,9/25/2020,U.S.,Politics,News
946,NA,9/25/2020,Briefing,NYTNow,briefing
947,Paperback Row,9/25/2020,Books,BookReview,List
948,Pentagon Leaders Worry Trump Will Drag Military Into Election,9/25/2020,U.S.,Washington,News
949,"Fake Guns, Fictional Battles, Real Uniforms: Inside the Immersive World of MilSim",9/26/2020,Style,Styles,News
950,"Virus Closed Schools, and World’s Poorest Children Went to Work",9/27/2020,World,Foreign,News
951,"In Proud Corners of Afghanistan, New Calls for Autonomy",9/28/2020,World,Foreign,News
952,Trying to Tell the Good Guys From the Bad,9/28/2020,Books,Culture,Review
953,Meet a Secret Trump Voter,9/28/2020,Opinion,OpEd,Op-Ed
954,NA,9/30/2020,U.S.,Washington,News
955,NA,10/1/2020,U.S.,Gender,News
956,NA,10/1/2020,U.S.,Washington,News
957,NA,10/1/2020,U.S.,National,News
958,Extinguishing a Critical Voice,10/1/2020,Movies,Weekend,Review
959,"Trump Is ‘Abetting Putin’s Efforts,’ McMaster Says",10/1/2020,U.S.,Washington,News
960,The Man From Plains,10/1/2020,Books,BookReview,Review
961,NA,10/2/2020,Opinion,OpEd,Op-Ed
962,2 Movies Keep Jamal Khashoggi in Focus,10/2/2020,Movies,Culture,News
963,NA,10/3/2020,World,Foreign,News
964,NA,10/3/2020,U.S.,Express,News
965,NA,10/4/2020,World,Foreign,News
966,"Bonded by Combat, Veterans Are Driven Apart by Political Rancor",10/4/2020,U.S.,National,News
967,It Was Their Fathers’ War. They Aim to End It.,10/5/2020,World,Foreign,News
968,‘Spin Doctor’ Obliged to Carry Out Boss’s Bidding Has Lost Credibility,10/5/2020,U.S.,Washington,News
969,How to Improve Your Ability to Empathize With Others,10/5/2020,Smarter Living,Smarter Living,News
970,The Dispensable Nation,10/6/2020,Books,BookReview,Review
971,Forever War,10/6/2020,Books,BookReview,Review
972,Protesters in Kyrgyzstan Seize Parliament and Free Prisoners,10/6/2020,World,Foreign,News
973,What Is It Good For?,10/6/2020,Books,BookReview,Review
974,"Elect Joe Biden, America",10/6/2020,Opinion,Editorial,Editorial
975,"Elect Joe Biden, America",10/6/2020,Opinion,Editorial,Editorial
976,NA,10/6/2020,Books,BookReview,Text
977,Doubts Over Firms Given Millions for Virus Supplies,10/7/2020,Business Day,Business,News
978,NA,10/8/2020,Magazine,Magazine,News
979,"U.S. to Cut Troops in Afghanistan to 2,500",10/8/2020,U.S.,Washington,News
980,‘They Want to Hug Me’: Trump Suggests That Gold Star Families May Have Infected Him,10/8/2020,U.S.,Politics,News
981,NA,10/8/2020,Opinion,OpEd,Op-Ed
982,"In Clash on Virus, Harris Puts Pence on the Defensive",10/8/2020,U.S.,Politics,News
983,Rare Response to Accusations Afghan Boy Was Fatally Raped: Arrests,10/9/2020,World,Foreign,News
984,NA,10/9/2020,Briefing,Briefing,Interactive Feature
985,President Lashes Out At His Aides With Calls To Indict Political Rivals,10/9/2020,U.S.,Washington,News
986,"Trump Boasts of Withdrawing Troops, but Thousands Remain in Harm’s Way",10/11/2020,U.S.,Washington,News
987,General Tempers White House Chatter on Paring Troops in Afghanistan,10/12/2020,World,Washington,News
988,NA,10/12/2020,World,Foreign,News
989,"In a Former Taliban Stronghold, Defiant Women Hit the Gym",10/12/2020,World,Foreign,News
990,NA,10/12/2020,Briefing,NYTNow,briefing
991,NA,10/13/2020,U.S.,Gender,News
992,"Democratic Firebrand, Seeking Second Term, Takes Aim at de Blasio",10/13/2020,New York,Metro,News
993,NA,10/13/2020,Briefing,NYTNow,briefing
994,Worshipful Fan of Trump  Was Faithful Until Death  ,10/14/2020,World,Foreign,News
995,Trump’s New Push to Withdraw Troops Catches Pentagon Off Guard,10/15/2020,U.S.,Washington,News
996,NA,10/15/2020,Magazine,Magazine,News
997,How a Former Taliban Commander Became the Face of Afghan Security,10/16/2020,World,Foreign,News
998,NA,10/16/2020,U.S.,Washington,News
999,The At War Team Winds Down,10/16/2020,Magazine,Magazine,News
1000,The Perfect Phrase For a Relentless Year,10/16/2020,Style,Styles,News
1001,His Incompetent Statesmanship,10/16/2020,Opinion,Editorial,Op-Ed
1002,When a Vigilante’s Call to Action Is Only a Facebook Post Away,10/16/2020,U.S.,National,News
1003,"Taliban Claims to Defeat Revered Female Warlord, Seizing Propaganda Win",10/18/2020,World,Foreign,News
1004,"Refugees Risked Lives Helping U.S. Military, But Nation Blocks Entry",10/18/2020,U.S.,Washington,News
1005,Allies Balk at U.S. Sanctions on Rights Lawyer,10/18/2020,World,Washington,News
1006,Crisis Erases Farmers’ Income From a Reliable Crop: Hashish,10/19/2020,World,Foreign,News
1007,NA,10/19/2020,Briefing,NYTNow,briefing
1008,NA,10/19/2020,Briefing,NYTNow,briefing
1009,Modern-Day Prospectors,10/19/2020,Style,Styles,News
1010,"As U.S. Diplomats Fell Sick, Washington Minimized the Danger",10/19/2020,U.S.,Washington,News
1011,Afghan Women Killed In Stampede for Visas  To Travel to Pakistan,10/21/2020,World,Foreign,News
1012,Endorsements for Congress,10/21/2020,Opinion,Editorial,Editorial
1013,NA,10/21/2020,Briefing,NYTNow,briefing
1014,NA,10/21/2020,Briefing,NYTNow,briefing
1015,NA,10/21/2020,Briefing,NYTNow,briefing
1016,The All-Seeing Eye,10/21/2020,Magazine,Magazine,Interactive Feature
1017,"Extremist Cleric Is a Reminder of Taliban Rule, and Perhaps a Preview",10/22/2020,World,Foreign,News
1018,Key Trump Ally  Pursued Talks  To Shift Power  In Venezuela,10/22/2020,U.S.,Washington,News
1019,NA,10/22/2020,U.S.,Politics,News
1020,‘A Colossal Failure of Leadership’,10/22/2020,Opinion,OpEd,Op-Ed
1021,NA,10/23/2020,U.S.,Politics,News
1022,The Shrinking of the American Mind,10/23/2020,Opinion,OpEd,Op-Ed
1023,Libya’s Top Factions Agree to Cease-Fire,10/23/2020,World,Foreign,News
1024,NA,10/23/2020,Arts,SpecialSections,News
1025,"Awaiting Term’s End, Defense Secretary Is Already Acting Like an Ex-Official",10/23/2020,U.S.,Washington,News
1026,NA,10/23/2020,U.S.,U.S.,Interactive Feature
1027,Suicide Attack At Tutor Center Kills at Least 18 In Afghanistan,10/24/2020,World,Foreign,News
1028,The Last Temptation of NeverTrump,10/24/2020,Opinion,OpEd,Op-Ed
1029,A Frayed Bond Between Biden And the Police,10/24/2020,U.S.,Politics,News
1030,"Red-District Democrats, Defying Predictions, Poised to Keep House Seats",10/26/2020,U.S.,Washington,News
1031,Afghan Political Crisis Derails Thousands in Payments to War Victims,10/27/2020,World,Foreign,News
1032,"Al Qaeda Suffers Losses to Leadership, Yet Remains Resilient",10/27/2020,World,Washington,News
1033,Explosion Kills Eight At Madrasa In Pakistan,10/27/2020,World,Foreign,News
1034,Dumpster Diving,10/27/2020,Books,BookReview,Review
1035,Taliban Leader Faces Charges In Abduction Of Journalist,10/28/2020,World,Foreign,News
1036,"Answering a Fast-Food Question, if You Care",10/28/2020,Business Day,SundayBusiness,News
1037,NA,10/28/2020,U.S.,Washington,News
1038,Welcome! Go Straight  To Quarantine (or Not),10/28/2020,Travel,Travel,News
1039,No Playing a Tough Guy This Time,10/28/2020,Opinion,OpEd,Op-Ed
1040,Left Behind,10/28/2020,Magazine,Magazine,News
1041,A Female President by Gail Collins,10/30/2020,Opinion,OpEd,Op-Ed
1042,Frayed Connections by Nicholas Kristof,10/30/2020,Opinion,OpEd,Op-Ed
1043,NA,10/30/2020,Opinion,OpEd,Op-Ed
1044,‘It Makes My Hair Stand Up’: A Vacated Afghan Post Haunts Marines,10/31/2020,World,Foreign,News
1045,Here to Help; More Than Bond: Four Sean Connery Movies to Watch,10/31/2020,Movies,Culture,News
1046,NA,11/1/2020,World,Foreign,News
1047,NA,11/2/2020,World,Foreign,News
1048,Gunmen Kill at Least 19 at University in the Afghan Capital,11/2/2020,World,Foreign,News
1049,NA,11/2/2020,Briefing,NYTNow,briefing
1050,"Assault on University Students Targets Afghanistan’s Future, Erasing Hopes",11/3/2020,World,Foreign,News
1051,"Robert Fisk, 74, Journalist  Who Chronicled the Unrest In the Mideast and Beyond",11/3/2020,World,Obits,Obituary (Obit)
1052,NA,11/3/2020,Briefing,NYTNow,briefing
1053,NA,11/3/2020,Opinion,OpEd,Op-Ed
1054,NA,11/3/2020,U.S.,Graphics,NA
1055,NA,11/3/2020,Briefing,NYTNow,briefing
1056,NA,11/3/2020,U.S.,Graphics,NA
1057,"Refugees’ Trauma, and Saving Migrant Children",11/3/2020,Opinion,Letters,Letter
1058,A Transfixed World Awaits What’s Next in America,11/4/2020,World,Foreign,News
1059,NA,11/5/2020,Magazine,Magazine,News
1060,NA,11/6/2020,World,Foreign,News
1061,The News Quiz,11/6/2020,Briefing,Briefing,Interactive Feature
1062,NA,11/6/2020,Opinion,OpEd,Op-Ed
1063,Picture This,11/6/2020,Books,BookReview,Review
1064,Attacks in Kabul Have Afghans Pointing a Finger at Their Government,11/7/2020,World,Foreign,News
1065,Relief and Joy Overseas: ‘Welcome Back America!’,11/7/2020,World,Foreign,News
1066,We Agree: End the War On Drugs,11/7/2020,Opinion,OpEd,Op-Ed
1067,Israeli C.E.O.s and Emirati Investors Click in the Desert,11/7/2020,World,Foreign,News
1068,"Europe Lauds Biden, but Trust in U.S. Is Shaken",11/8/2020,World,Foreign,News
1069,NA,11/8/2020,Briefing,NYTNow,briefing
1070,A Country Is Watching This Team (From Afar),11/8/2020,Sports,Sports,News
1071,Looking to End ‘America First’ And Re-engage With the World,11/9/2020,U.S.,Washington,News
1072,Trump Fires Esper Amid Fears Of Purge at Security Agencies,11/9/2020,U.S.,Washington,News
